symbol,Date,Open,High,Low,Close,Volume,PWL,gap_to_pwl_pct,overnight_move_pct,mom_3d,volatility_5d,target_1_breach,target_2_fall,target_3_ev
QQQ,2019-08-20,180.38502853617683,181.03761682008724,179.38693338639752,179.43492126464844,19902900,171.97807270764764,0.048883882091297244,-0.0024943957382741588,0.031024316419596888,0.021100612001479925,0,,
QQQ,2019-08-21,181.0088170577063,181.6038257124993,180.38501860631652,181.02801513671875,20418500,171.97807270764764,0.052511021945282385,0.008771401809442211,0.024212440707635174,0.01907681113548024,0,,
QQQ,2019-08-22,181.3638992053267,181.82456523406012,179.0222314793841,180.44259643554688,24243700,171.97807270764764,0.05457571625212013,0.0018554259038540619,0.01698272616489864,0.010568535408562466,0,,
QQQ,2019-08-23,179.21419925710444,180.8552763715074,174.2429507467072,174.73240661621094,55372400,171.97807270764764,0.04207586720522085,-0.006807689551736261,-0.00217605278756927,0.010973560769762886,0,,
QQQ,2019-08-26,176.71897907502918,177.41955526774902,175.70170044465223,177.37158203125,27598900,173.85908832655736,0.01644947512378605,0.01136922736479919,-0.026207354818640706,0.01830318577900558,0,,
QQQ,2019-08-27,178.6096167059458,178.90712111161247,176.30634450917034,176.997314453125,28012800,173.85908832655736,0.027324015241961833,0.006979893061322953,-0.020198161608893976,0.01809254972083046,0,,
QQQ,2019-08-28,176.42147601154778,177.9281958872516,175.538554653355,177.6306915283203,21792400,173.85908832655736,0.014738301630671878,-0.003253373890764429,-0.019093507023728244,0.01795459149516113,0,,
QQQ,2019-08-29,179.83804026106338,180.8649254784135,179.15664735637284,180.3466796875,25358900,173.85908832655736,0.03438964273915803,0.012426617910177675,0.01658699132139398,0.017250048615573877,0,,
QQQ,2019-08-30,181.31591667912633,181.35431283790857,178.89748585422632,179.91476440429688,26319800,173.85908832655736,0.042890069333407,0.005374299062815019,0.016773248691697613,0.01923931016379312,0,,
QQQ,2019-09-03,178.71517212666274,179.6364750855811,177.57312782555132,178.1681365966797,27964200,174.2429507467072,0.02566658427666717,-0.006667558838798052,0.01648301817564874,0.008821074490904465,0,,
QQQ,2019-09-04,179.8859656037921,180.8936523856541,179.36771999307763,180.74009704589844,21592100,174.2429507467072,0.03238590045050378,0.009641617406602136,0.0030256317967083304,0.009309837606623088,0,,
QQQ,2019-09-05,182.73627308667636,184.5788932378157,182.66908713388784,184.05105590820312,33932600,174.2429507467072,0.048744137444708985,0.011044455953074994,0.002181450521185867,0.010782660193909756,0,,
QQQ,2019-09-06,184.35818450173164,184.4253558172036,183.4656568133296,183.8687286376953,19487800,174.2429507467072,0.0580524704826005,0.0016687141076859686,0.022990283858034852,0.012443652842446525,0,,
QQQ,2019-09-09,184.44459300619152,184.52137070004235,182.55398439617775,183.48489379882812,24407600,175.538554653355,0.05073551146882657,0.0031319320732941273,0.031995575358797684,0.011912410197890237,0,,
QQQ,2019-09-10,182.49634935308868,183.05297648154448,181.29672570827267,182.95700073242188,23744700,175.538554653355,0.03963684623855766,-0.00538760671395262,0.015186429562625796,0.011872322371513857,0,,
QQQ,2019-09-11,183.3025032249388,184.7708414771703,182.88023333522756,184.67486572265625,25063600,175.538554653355,0.04422930670083085,0.0018884354855719248,-0.005944302630498998,0.010172812388254376,0,,
QQQ,2019-09-12,185.80736311233716,186.86303809223168,185.1931562087206,185.4426727294922,28689900,175.538554653355,0.05849887780641984,0.00613238507172755,0.0043843077119948585,0.009256356349252539,0,,
QQQ,2019-09-13,185.1739366848127,185.60579834700548,184.5405317702121,184.78045654296875,27669800,175.538554653355,0.0548904031395564,-0.0014491596822026748,0.010669973370181423,0.005184998168803669,0,,
QQQ,2019-09-16,183.5904481864286,184.33901234320615,183.40810300703595,183.9551239013672,20319000,177.57312782555132,0.03388643560296309,-0.006440120231348294,0.009966581236285755,0.0056082921184508125,0,,
QQQ,2019-09-17,183.97427490509187,184.8380126953125,183.5807948443417,184.8380126953125,20953400,177.57312782555132,0.03604794913467463,0.00010410693281343717,-0.0038973458487305307,0.006021649386040169,0,,
QQQ,2019-09-18,184.45418073514847,184.8380691960957,182.4484129496844,184.76129150390625,29781300,177.57312782555132,0.03875053052147126,-0.0020765856252563182,-0.003260630497176416,0.005914593238461111,0,,
QQQ,2019-09-19,185.08752693533447,186.21996458684836,184.71324495717477,185.06832885742188,26039400,177.57312782555132,0.04231720870043649,0.0017657130926762275,-0.00010371788998174367,0.004276223523177005,0,,
QQQ,2019-09-20,185.3274674484708,185.51940431242397,182.49635843459023,183.11056518554688,29086100,177.57312782555132,0.043668429552794576,0.0014002319718819428,0.006051502847246398,0.0038038792094814873,0,,
QQQ,2019-09-23,183.05670174407183,183.73946853772568,182.44125639309672,183.1913299560547,22485900,181.29672570827267,0.009707709992684369,-0.0002941580209774605,-0.009345737300330935,0.00595041140194563,0,,
QQQ,2019-09-24,184.0278963317479,184.4317808563144,179.96979962391322,180.7583465576172,40820700,181.29672570827267,0.015064643957607954,0.004566626465858976,-0.008497242766991429,0.0058034992702734375,1,0.0,
QQQ,2019-09-25,180.5756682232113,183.26824690776257,179.06591016504177,182.7874298095703,34704900,181.29672570827267,-0.003977222877271618,-0.0010106218489206154,-0.023288600088484792,0.006948098975503851,1,1.0,1.0
QQQ,2019-09-26,182.54705137273652,182.71052745228343,180.76802194661397,182.11431884765625,26826000,181.29672570827267,0.006896570578311283,-0.0013150709383255858,-0.001764700882492104,0.009938282771816775,1,1.0,1.0
QQQ,2019-09-27,182.450855862062,182.54702515310052,178.62355578738303,179.8544464111328,40773500,181.29672570827267,0.00636597351265167,0.0018479437341074,-0.005879159830636084,0.009716628002839303,1,1.0,1.0
QQQ,2019-09-30,180.58532140928105,181.85468588784215,180.2102845721383,181.56619262695312,26307700,182.4484129496844,-0.010211607271789002,0.004063702692551266,-0.005000599771453732,0.010092520206503567,1,1.0,1.0
QQQ,2019-10-01,182.2297220133388,183.27790000621144,179.78717705055394,180.0852813720703,32367600,182.4484129496844,-0.0011986453201208174,0.0036544765123150817,-0.006681188000123882,0.01167935311466801,1,1.0,1.0
QQQ,2019-10-02,178.86399946409773,178.89284732239923,175.99833304359473,176.9888153076172,48544300,182.4484129496844,-0.01964617519898728,-0.006781686424718507,-0.011141559260275873,0.010585423030250994,1,1.0,1.0
QQQ,2019-10-03,176.96954761062617,179.06591787921025,174.84434416215163,178.93128967285156,39392500,182.4484129496844,-0.030029668389437873,-0.00010886392429676395,-0.01593305676171621,0.010203689213374549,1,1.0,1.0
QQQ,2019-10-04,179.9025691876663,181.82583802909096,179.7102452381992,181.56619262695312,31887600,182.4484129496844,-0.013953773128847116,0.005428226201189155,-0.014512079126510343,0.012918609840631111,1,1.0,1.0
QQQ,2019-10-07,181.04688374220413,182.46048725878128,180.70069482644297,181.01803588867188,21216000,178.62355578738303,0.01356667626584262,-0.0028601628818420476,0.008223388627875333,0.013879692970181852,0,,
QQQ,2019-10-08,179.88329289567707,180.65260319801317,178.16197411681915,178.30621337890625,32379300,178.62355578738303,0.007052469103198918,-0.006268673656876278,0.022765396638491874,0.013296300035953343,1,0.0,0.0
QQQ,2019-10-09,179.8160615662662,180.86423977281913,179.2775338573503,180.04684448242188,20147400,178.62355578738303,0.006676083530117507,0.008467726159107396,-0.0034933872945764194,0.014564245366337599,0,,
QQQ,2019-10-10,180.0948647431956,182.16237255241103,179.9409997385297,181.4411468505859,25177700,178.62355578738303,0.00823692569172607,0.0002667098160578954,-0.008368012362592802,0.012299918498190694,0,,
QQQ,2019-10-11,183.5086671656866,185.2396117642968,183.4028868104,183.7779235839844,40976700,178.62355578738303,0.027348640311014534,0.01139499143930823,0.0023373967120837178,0.01188645403461085,0,,
QQQ,2019-10-14,183.518288931306,184.34529502814203,183.3355760639367,183.7586975097656,14975000,174.84434416215163,0.049609524464286334,-0.0014127630110031388,0.030687153865191445,0.011445544120685044,0,,
QQQ,2019-10-15,184.32607108931563,186.5282220386867,184.210679659087,186.09548950195312,23234200,174.84434416215163,0.05422953183072709,0.003087601225078797,0.020616040442220096,0.011166481233265607,0,,
QQQ,2019-10-16,185.46080872733805,186.1051020067386,185.04729831018471,185.63389587402344,20457100,174.84434416215163,0.0607195195021044,-0.003410511325737512,0.025652079101991115,0.005317648374481386,0,,
QQQ,2019-10-17,186.74941568221357,187.037908964907,185.41274432333265,186.12435913085935,19045200,174.84434416215163,0.06808954317115976,0.00600924633369303,0.010098994775021908,0.007150965944527635,0,,
QQQ,2019-10-18,185.78772520686547,186.239694456442,183.3932654307829,184.33566284179688,27700800,174.84434416215163,0.0625892767487228,-0.0018086505472246846,0.01287373960064138,0.007230368503456511,0,,
QQQ,2019-10-21,185.31653949039128,186.09546087135067,184.76840093438344,185.9704437255859,15801200,178.16197411681915,0.04015764536197238,0.005321144229352,-0.009456578796541869,0.008142660454567904,0,,
QQQ,2019-10-22,186.70131033935633,186.96095573235365,184.43185259943365,184.48956298828125,22392300,178.16197411681915,0.04793018411963717,0.0039300148944574655,0.001812965514610881,0.008893721762538631,0,,
QQQ,2019-10-23,184.11453056258443,184.88382635174816,183.81641156990037,184.84536743164065,14828400,178.16197411681915,0.03341092550906652,-0.0020328110686707933,-0.00878335404464019,0.007631388221414853,0,,
QQQ,2019-10-24,186.1628289653571,186.75905236410247,185.3454484020931,186.6436462402344,18998500,178.16197411681915,0.04490775816893378,0.007127371121181472,0.002765089413442608,0.007773319327335844,0,,
QQQ,2019-10-25,185.68198459472237,188.2303245837309,185.64352567463095,188.1341552734375,21507100,178.16197411681915,0.04220884122541442,-0.005152394227630206,0.003619943584378698,0.009097207950337258,0,,
QQQ,2019-10-28,189.0092259443751,190.24011668326224,189.0092259443751,189.99009704589844,18818700,183.3355760639367,0.030946802591438876,0.004651312089852829,0.01975500524865872,0.007411973451086286,0,,
QQQ,2019-10-29,189.6727564793824,189.96123503351893,188.48993571392228,188.5187835693359,18569700,183.3355760639367,0.034566015781005044,-0.001670300565399328,0.02783261320390084,0.007583336897216185,0,,
QQQ,2019-10-30,188.8841735159608,189.7496530345198,187.79752225667585,189.43231201171875,21764300,183.3355760639367,0.030264706780581806,0.0019382150664605453,0.010046617534935867,0.007494920285360371,0,,
QQQ,2019-10-31,189.9804707382045,190.0670143039489,188.4226278613053,189.51889038085935,26801800,183.3355760639367,0.036244436660511754,0.0028936917924110113,0.006900165131602426,0.0073715624859475625,0,,
QQQ,2019-11-01,190.33629566317137,191.24986011026004,190.04781707290852,191.240234375,22131900,183.3355760639367,0.038185276145166806,0.004313054390880805,-0.0024801643473304573,0.007022534251144331,0,,
QQQ,2019-11-04,192.50957823577335,192.83653038528533,191.240213881138,192.42303466796875,19015900,183.81641156990037,0.0472926578841803,0.006637431003584268,0.01443596629543899,0.007228142733251454,0,,
QQQ,2019-11-05,192.66346734698783,192.85579130173355,191.8941568546278,192.52883911132812,15048900,183.81641156990037,0.04812984706603941,0.001249500505144577,0.015787816896121642,0.006548062325354084,0,,
QQQ,2019-11-06,192.307614787758,192.32685158146097,191.1632676731084,192.09605407714844,19725500,183.81641156990037,0.04619393418323082,-0.0011490451227527078,0.01588205125314923,0.003725858943941857,0,,
QQQ,2019-11-07,193.05774337807168,193.9809189851555,192.18266710564603,192.7404022216797,17832400,183.81641156990037,0.05027479172966601,0.005006293885334116,0.004475102767706685,0.004662714019481217,0,,
QQQ,2019-11-08,192.3942045607918,193.52892612791103,191.88452482104773,193.5096893310547,15258800,183.81641156990037,0.04666500078873275,-0.001796186253101815,0.0016493220484676586,0.004474141231128901,0,,
QQQ,2019-11-11,192.528835214425,193.32697887679592,192.2691898104162,193.25006103515625,10147600,187.79752225667585,0.025193692125940442,-0.005068759709244656,0.005094562582177075,0.0032706556995462694,0,,
QQQ,2019-11-12,193.41351086535647,194.4520776669981,193.1154065810045,193.80776977539065,14778300,187.79752225667585,0.029904487243473128,0.0008457944557672685,0.006007447490536934,0.002767185664722627,0,,
QQQ,2019-11-13,193.1346549166083,194.03859362628808,193.0096524189172,193.8558807373047,15774600,187.79752225667585,0.028419611695610247,-0.003473105642577939,0.005537850608422706,0.0028957104254229435,0,,
QQQ,2019-11-14,193.12502405622757,193.82701300786104,192.53842652859544,193.70199584960935,16945400,187.79752225667585,0.028368328482365496,-0.003770103224608917,0.0017890132915139912,0.0022732838763065027,0,,
QQQ,2019-11-15,194.87522503911487,195.1252593994141,194.25016848512288,195.1252593994141,18427900,187.79752225667585,0.03768794549251525,0.006056877134174794,0.0023386011473025105,0.0023329745319153835,0,,
QQQ,2019-11-18,194.8175338938674,195.5868444445773,194.02900121758896,195.2791290283203,18365900,191.1632676731084,0.01911594348244677,-0.0015770664776762532,0.00679791953413588,0.003566396781242826,0,,
QQQ,2019-11-19,196.0195352198238,196.0195352198238,194.81749232624657,195.56756591796875,16923300,191.1632676731084,0.02540376927966977,0.0037915275185200084,0.007341785483125362,0.0032279609136549024,0,,
QQQ,2019-11-20,195.0579240245392,195.64452161306735,192.92309441864157,194.39439392089844,36629000,191.1632676731084,0.020373455626897467,-0.0026059632692023997,0.009631134982253028,0.0032030893367475527,0,,
QQQ,2019-11-21,194.18281118934607,194.3174540805828,193.35581976060777,193.96163940429688,17883600,191.1632676731084,0.015795626183797602,-0.0010884199244884838,-0.003745622072535464,0.0047910518982703975,0,,
QQQ,2019-11-22,194.4424699492782,194.55787605351463,193.0384919625579,194.086669921875,17189600,191.1632676731084,0.01715393504246472,0.0024789981485930793,-0.006746699611878998,0.0049332587850743044,0,,
QQQ,2019-11-25,194.9232908447568,196.4234381679387,194.89444298649383,196.38497924804688,17752800,192.2691898104162,0.013804089136473794,0.004310553234895288,-0.007572298551360583,0.0031028716237749706,0,,
QQQ,2019-11-26,196.509974871509,197.0100141421629,196.22148164713175,196.7599945068359,14780600,192.2691898104162,0.022056498315067268,0.0006364826064637511,0.010239931754196739,0.006655411187423782,0,,
QQQ,2019-11-27,197.26965161204816,198.144742310713,197.0292430469231,198.13511657714844,16963100,192.2691898104162,0.026007608429424275,0.002590247608461632,0.014427363633002174,0.006663569009791531,0,,
QQQ,2019-11-29,197.63510110786845,197.93320541675433,197.13504712369232,197.2312164306641,9854600,192.2691898104162,0.027908326356101097,-0.002523608524919379,0.02085896294115945,0.005582937800936947,0,,
QQQ,2019-12-02,197.24082583711905,197.3081326127337,194.0385816303917,195.21177673339844,28007000,192.92309441864157,0.022380583472852846,4.872152912130047e-05,0.004309072851994265,0.006271814842814152,0,,
QQQ,2019-12-03,192.5287963709229,193.75968701609668,191.58638425713835,193.68275451660156,31104100,192.92309441864157,-0.0020438094718875613,-0.01374394725242271,-0.007868559751274453,0.00882197444758919,1,0.0,0.0
QQQ,2019-12-04,194.673245728864,195.1252150137255,194.38475251057744,194.6636199951172,15300100,192.92309441864157,0.00907175636746019,0.005113987637848989,-0.022471342473070623,0.007102068532082115,0,,
QQQ,2019-12-05,195.356024707508,195.356024707508,194.096285976953,195.04830932617188,14962300,192.92309441864157,0.0126108815338976,0.0035569291910228468,-0.01301820514020676,0.007731424845673164,0,,
QQQ,2019-12-06,196.47149503147003,197.27926429532604,196.31763002691423,197.1350250244141,16555300,192.92309441864157,0.01839282447506496,0.0072965805764469,-0.0008373849670443328,0.0064792235423509325,0,,
QQQ,2019-12-09,196.7792202268582,197.70238088486096,196.1541491636567,196.24070739746097,13984100,194.89444298649383,0.009670759265799007,-0.0018048786485903568,0.017824356724112037,0.00880586823625141,0,,
QQQ,2019-12-10,196.33683953880416,197.01960623078728,195.63485072895335,196.0771942138672,21799800,194.89444298649383,0.00740091164328521,0.0004898685018928654,0.008101603177744958,0.00741911598033545,0,,
QQQ,2019-12-11,196.5196055794728,197.31776388825116,196.21187552980464,197.1158142089844,18780800,194.89444298649383,0.008338681021765153,0.002256312200811364,0.00527502592178201,0.0058026933823603554,0,,
QQQ,2019-12-12,196.9138779805487,199.3660486076282,196.64462152544897,198.5871124267578,32612000,194.89444298649383,0.010361685859841693,-0.0010244547310729905,-9.745003673146537e-05,0.005829535971697811,0,,
QQQ,2019-12-13,198.48131326064495,199.9333904417517,198.0582064951113,199.2410125732422,32519400,194.89444298649383,0.018404169042416946,-0.0005327594767856859,0.011956770134060397,0.006205946848736294,0,,
QQQ,2019-12-16,200.54886349098717,201.4912611246866,200.4815420376059,201.24124145507812,21296600,191.58638425713835,0.04678035586192702,0.006564165182929956,0.016135575440375437,0.004823342244771815,0,,
QQQ,2019-12-17,201.5008524403234,201.66434319012023,201.0200352720104,201.3566131591797,15996100,191.58638425713835,0.051749336058653894,0.0012900486171132349,0.02092895114807936,0.004137686837076249,0,,
QQQ,2019-12-18,201.5297043235583,202.0682171758803,201.2989068125454,201.51046752929688,15443300,191.58638425713835,0.05189993070214468,0.0008596249294368571,0.013946024485568328,0.0036574938202900663,0,,
QQQ,2019-12-19,201.59699248365283,202.83749414156935,201.5777556911672,202.7701873779297,17865900,191.58638425713835,0.05225114647541291,0.0004293819344316288,0.011390501015549809,0.004191534426522231,0,,
QQQ,2019-12-20,203.7318552508478,204.36653744742344,203.1644945024131,203.58761596679688,27672600,191.58638425713835,0.06339422835710679,0.004742649229424003,0.007597577473665407,0.00400266166377966,0,,
QQQ,2019-12-23,204.3084752160839,204.4530272174162,203.95190380933877,204.1253662109375,23774700,195.63485072895335,0.04433578401195817,0.0035407814265313465,0.011079858628002941,0.003975075232898049,0,,
QQQ,2019-12-24,204.30852937658932,204.3952606003804,203.76884882163287,204.23143005371097,7089000,195.63485072895335,0.044336060856831214,0.0008973072237506437,0.012976490569952424,0.0023739629147248686,0,,
QQQ,2019-12-26,204.55907979256463,206.05284784188507,204.53016938623895,206.0335693359375,17067500,195.63485072895335,0.045616765266304975,0.0016043061480179451,0.007206398014801686,0.0023869366131358647,0,,
QQQ,2019-12-27,206.75632878019093,206.77560728332963,205.31074985376364,205.86007690429688,18134100,195.63485072895335,0.056848143415132474,0.0035079693400591845,0.012014254194810827,0.003212138541110171,0,,
QQQ,2019-12-30,205.75408629725408,205.8793745215036,203.49898649190695,204.51089477539065,21815500,200.4815420376059,0.02629939996500612,-0.000514867227471565,0.008498261267376113,0.0037422911294313285,0,,
QQQ,2019-12-31,203.8554981454047,205.0408685098976,203.5374690807483,204.8963165283203,18170900,200.4815420376059,0.016829260556894255,-0.003204702765130191,0.0013683727407000524,0.005580332443863281,0,,
QQQ,2020-01-02,206.62142568540435,208.3175811767578,206.2166653172924,208.3175811767578,30969400,200.4815420376059,0.030625680476094652,0.008419424938005626,-0.005519745210853956,0.005531950972437949,0,,
QQQ,2020-01-03,205.56129993102783,207.65256874525335,205.54202143036025,206.40936279296875,27518900,200.4815420376059,0.02533778342780849,-0.013231150391436576,0.0119377409618059,0.008997268623412222,0,,
QQQ,2020-01-06,204.79029517361863,207.76818346595755,204.5397335180965,207.73927307128903,21655300,203.76884882163287,0.005012769900270047,-0.007843964040400941,0.009282967636825108,0.010113223954497402,0,,
QQQ,2020-01-07,207.8163826122147,208.2982421540447,207.05505100640536,207.7103729248047,22139300,203.76884882163287,0.0198633589677135,0.0003711842242714238,0.013875098347977254,0.01040906599317465,0,,
QQQ,2020-01-08,207.68152116674824,210.22573967775276,207.3538601150348,209.2716522216797,26397300,203.76884882163287,0.01920152352894867,-0.00013890379016791939,-0.0029148199999399368,0.009464924235890468,0,,
QQQ,2020-01-09,210.99670245217024,211.449651692195,209.81133184996403,211.04489135742188,23547000,203.76884882163287,0.035470846855812595,0.008243114689337958,0.013867052298309989,0.009611393278885346,0,,
QQQ,2020-01-10,211.8736361851375,211.8928999781457,210.12929237565848,210.5051422119141,21898500,203.76884882163287,0.03977441797592472,0.00392686514411804,0.015912341644704155,0.0074033617167973695,0,,
QQQ,2020-01-13,211.37254114483332,212.96267199725548,211.03523353119783,212.9337615966797,22756900,203.49898649190695,0.038690878950591236,0.004120559354535981,0.013455126230605565,0.004961493749079333,0,,
QQQ,2020-01-14,212.82775825920564,213.18434438562113,211.76767589427655,212.0953369140625,24418100,203.49898649190695,0.04584185861618378,-0.0004978230632812097,0.017499309324135112,0.006013571836293407,0,,
QQQ,2020-01-15,212.21094775076443,213.17466687288888,211.4881584091711,212.1820373535156,25742100,203.49898649190695,0.042810833651026343,0.0005450890075380414,0.004977356001769354,0.006981713681777561,0,,
QQQ,2020-01-16,213.24213360270775,214.25404161880957,212.78918444031157,214.21548461914065,18805000,203.49898649190695,0.04787811123171508,0.004996163965689209,0.007966053104362585,0.0068618093592019355,0,,
QQQ,2020-01-17,215.1792416958493,215.44908192038469,214.06132379123736,215.2756195068359,24325200,203.49898649190695,0.057397117328674606,0.004499007522365318,0.00601935086690805,0.007105517127578652,0,,
QQQ,2020-01-21,214.67807639313895,215.71889485834492,214.5817132995308,215.17921447753903,21146300,204.5397335180965,0.04956661818543661,-0.002775711968990446,0.014994589881351359,0.006393225621901548,0,,
QQQ,2020-01-22,216.26828049586925,216.98142346169257,215.47802350594543,215.74786376953125,20736400,204.5397335180965,0.05734116680432197,0.00506120454512531,0.014125498847151955,0.00524217134942878,0,,
QQQ,2020-01-23,215.622558853856,216.53808923668507,214.62028255913776,216.44171142578125,26496100,204.5397335180965,0.05418421714516869,-0.0005807933088464452,0.007153447161464792,0.004029820695378706,0,,
QQQ,2020-01-24,217.45359120677085,217.6848890996048,213.62762495578545,214.62025451660156,37436500,204.5397335180965,0.06313618125219565,0.0046750682866254275,0.00541673934845331,0.0036849487410833296,0,,
QQQ,2020-01-27,209.7727574021594,211.3243459090444,209.30052969825945,210.18716430664065,42264400,211.03523353119783,-0.00598230024396274,-0.0225863916029751,-0.00259764848707456,0.005293456452545204,1,0.0,0.0
QQQ,2020-01-28,211.6712743223947,213.90710981738343,211.11231544864756,213.4156036376953,26731900,211.03523353119783,0.003013908059588775,0.007060897465598313,-0.025774064992971208,0.01003788967765049,0,,
QQQ,2020-01-29,214.6010043183567,214.8419341407216,212.8181324559702,213.7625732421875,28924500,211.03523353119783,0.01689656616809312,0.005554423671259679,-0.013981167345942016,0.013586654000214362,0,,
QQQ,2020-01-30,212.38445261513095,214.6202736241637,211.71948398107045,214.52391052246097,39568100,211.03523353119783,0.006393335659439367,-0.006446968738045509,-0.003996273680440156,0.013515244184832206,0,,
QQQ,2020-01-31,215.4201582903583,215.4490686908412,210.37026423164505,211.1219787597656,52015800,211.03523353119783,0.02077816431781869,0.004177845563762913,0.020632783310656697,0.013547986549180558,1,0.0,0.0
QQQ,2020-02-03,212.15316835851743,214.80339646155863,212.0086163440638,214.31190490722656,25408600,213.62762495578545,-0.0069019940542482975,0.004884330872652635,-0.010747222034540102,0.014818870648998712,1,0.0,0.0
QQQ,2020-02-04,217.2415815498947,219.5930587642607,216.4995136441705,219.2172088623047,30691200,213.62762495578545,0.016917084552417954,0.013670153526638517,0.002569821539417398,0.012773289968477403,0,,
QQQ,2020-02-05,221.85783977439928,221.89638207841796,218.61974214478676,219.9400329589844,38534800,213.62762495578545,0.03852598567398407,0.012045728188033056,0.02187774000769171,0.014744762266910622,0,,
QQQ,2020-02-06,220.48931575153568,221.89635229500297,219.70870552951695,221.83853149414065,22467100,213.62762495578545,0.03211986650682654,0.0024974207067328873,0.04176758029183127,0.01465461636513835,0,,
QQQ,2020-02-07,220.8459028914052,222.0794623328273,220.24838696761216,220.8844451904297,25884900,213.62762495578545,0.03378906607754361,-0.0044745545151685375,0.03511996494162231,0.01463643609406513,0,,
QQQ,2020-02-10,220.15201228337645,223.5635717172881,220.09419148528795,223.5539398193359,21478900,209.30052969825945,0.05184641721051143,-0.0033159098478925913,0.007605408064346942,0.010484608496063254,0,,
QQQ,2020-02-11,224.78750060753012,225.52956849976428,223.0046142276032,223.5924835205078,30198000,209.30052969825945,0.07399394034787031,0.005517955931311734,0.01643132817491869,0.010134499825190093,0,,
QQQ,2020-02-12,224.91279828721204,225.8765175158587,224.35383936997437,225.7705078125,24471300,209.30052969825945,0.07459258995407321,0.005905005150064134,0.007906435435511732,0.006535949699529417,0,,
QQQ,2020-02-13,224.1996511381023,226.4065618035363,223.92981091801053,225.4813995361328,22773200,209.30052969825945,0.07118530211711521,-0.006957758520445384,0.022120446814885144,0.006988009710601192,0,,
QQQ,2020-02-14,225.83794125154884,226.33907932515905,225.07660959612997,226.12705993652344,23438500,209.30052969825945,0.07901275537682939,0.001581246684425044,0.008621900013726312,0.007197323881867315,0,,
QQQ,2020-02-18,225.02840528327377,226.63781438299003,224.78747551316317,226.2137756347656,24394500,212.0086163440638,0.06141160280995592,-0.004858572227304741,0.011335695977379108,0.005907512921014652,0,,
QQQ,2020-02-19,227.5630039308729,228.85438404183375,227.29316374963292,228.3821563720703,22230500,212.0086163440638,0.07336677091258521,0.005964394928298713,0.001963355739243523,0.004378290743263023,0,,
QQQ,2020-02-20,227.881064684663,228.35327771487565,223.46722867060336,226.2620086669922,42604000,212.0086163440638,0.07486699651319911,-0.0021940929859291095,0.012864727830787927,0.005149719714739738,0,,
QQQ,2020-02-21,225.13442193672867,225.5199036987592,221.00007342398283,221.9156036376953,66017200,212.0086163440638,0.061911661040055625,-0.004983544241062031,0.0005967827579177464,0.006837759536501662,0,,
QQQ,2020-02-24,213.63727545586343,216.1140409772821,212.26879589077487,213.35780334472656,84522600,220.09419148528795,-0.029337057856232102,-0.03730394819531157,-0.01900048741509852,0.011251317350713065,1,1.0,1.0
QQQ,2020-02-25,215.15031007500943,215.8634675724852,206.949065027384,207.5561981201172,97743000,220.09419148528795,-0.022462571033406813,0.00840141162958393,-0.06578601965237041,0.01859137874767282,1,1.0,1.0
QQQ,2020-02-26,208.84762734251444,212.28809778410795,207.10328296219677,208.62596130371097,79537700,220.09419148528795,-0.05109886847479697,0.0062220701385649665,-0.08267322763144842,0.018303337648538313,1,1.0,1.0
QQQ,2020-02-27,203.2483721444078,208.5681062130514,198.04429437857868,198.17921447753903,121822600,220.09419148528795,-0.07653913639064029,-0.025776222315278628,-0.059886020253363224,0.016738667828995826,1,1.0,1.0
QQQ,2020-02-28,191.4331571514128,199.65367971401807,190.98020800813515,198.33338928222656,148173700,220.09419148528795,-0.13022167527665532,-0.03404018602006732,-0.07114147516162403,0.020949351472743603,1,1.0,1.0
QQQ,2020-03-02,201.3016639399948,208.7126666734837,198.46832724137323,208.5680999755859,112933900,221.00007342398283,-0.08913304497504465,0.014966086489574414,-0.044435236921005795,0.024215847978828864,1,1.0,1.0
QQQ,2020-03-03,209.2330962395036,211.64239447140557,200.08739485733548,201.87991333007812,131953500,221.00007342398283,-0.053244222964146236,0.0031883891352298263,-0.0002773448125222737,0.03827221937575194,1,1.0,1.0
QQQ,2020-03-04,205.58054759524975,210.40877457256803,203.70128374950264,210.30276489257812,73086200,221.00007342398283,-0.06977158690418675,0.018330869099993177,0.01867349642239356,0.03906636769159524,1,1.0,1.0
QQQ,2020-03-05,204.97344235634355,208.5102901136209,202.4774131167275,203.9133453369141,78705500,221.00007342398283,-0.07251866852049683,-0.025341191015518835,0.06034977596898348,0.0444729119745453,1,1.0,1.0
QQQ,2020-03-06,197.2444347329739,201.56189324076735,195.5482939954954,200.472900390625,89828400,221.00007342398283,-0.10749154207489496,-0.03270463045428214,-0.022317672928969884,0.039227650648097585,1,1.0,1.0
QQQ,2020-03-09,186.4603579912484,193.8617279544367,185.1400675961795,186.5471038818359,116424000,190.98020800813515,-0.02366658861683834,-0.06989743936498605,-0.0069695539107579646,0.040621646931842566,1,1.0,0.0
QQQ,2020-03-10,193.813539493933,196.8878056283214,186.6530992776499,196.70469665527344,100599200,190.98020800813515,0.01483573358385475,0.038952283154713885,-0.11295933756684806,0.04034099163049876,1,1.0,1.0
QQQ,2020-03-11,192.11743316677843,193.4666341981648,185.7376019050245,188.13726806640625,89168800,190.98020800813515,0.0059546754635162675,-0.023320559023225704,-0.0353515296888991,0.05160971064572343,1,1.0,1.0
